CustomerID,Age,Gender,Income,Channel,CampaignType,Cost,ClickThroughRate,ConversionRate,Impressions,PagesPerVisit,TimeOnSite,SocialShares,EmailOpens,EmailClicks,PreviousPurchases,LoyaltyPoints,Conversions,Revenue,Cost per Impression,Revenue Per Impression,Conversions Rate
12443,36,Male,38008,SEO,Conversion,4132.834542,0.295790957,0.197230273,42,6.385297062,3.289652434,68,9,0,2,3093,1,100,98.40082243,2.380952381,0.004695959
12437,24,Male,20360,SEO,Awareness,8741.83389,0.177472425,0.029282694,7,4.897577058,8.165270355,39,11,1,2,455,1,100,1248.833413,14.28571429,0.004183242
12433,58,Male,104764,SEO,Retention,3014.170809,0.013235553,0.026295156,27,1.84039437,4.905857688,74,16,3,5,2373,0,0,111.6359559,0,0.000973895
12430,49,Male,126854,SEO,Conversion,1652.976664,0.19182968,0.018988293,33,2.063843777,2.392169663,19,2,7,9,4509,1,100,50.09020194,3.03030303,0.000575403
12429,32,Female,35793,SEO,Awareness,9888.745164,0.035028416,0.073834282,14,3.192784281,5.001497383,69,7,1,8,1411,1,100,706.3389403,7.142857143,0.005273877
12420,21,Male,92575,SEO,Retention,4819.037912,0.258961315,0.170065609,24,5.78775769,9.788030819,90,0,0,5,1043,1,100,200.7932463,4.166666667,0.007086067
12410,58,Male,73149,SEO,Consideration,7362.318474,0.196922949,0.168605725,15,4.46653293,5.54433663,9,16,9,6,3727,1,100,490.8212316,6.666666667,0.011240382
12409,46,Male,20123,SEO,Conversion,7112.943742,0.046326076,0.138535592,33,3.530537841,9.487188274,94,11,3,4,3274,1,100,215.5437498,3.03030303,0.004198048
12408,20,Female,103325,SEO,Consideration,360.7147111,0.214323675,0.084926942,47,3.804099353,10.57033456,8,10,0,6,2004,1,100,7.674781087,2.127659574,0.001806956
12407,57,Female,47924,SEO,Conversion,6141.67328,0.255848707,0.165999694,3,2.686873985,9.776715827,89,13,1,6,664,1,100,2047.224427,33.33333333,0.055333231
8822,52,Female,105865,SEO,Conversion,9004.430878,0.14146831,0.018727423,4,3.167123328,14.83500788,19,7,7,8,2017,1,100,2251.10772,25,0.004681856
8823,18,Male,36713,SEO,Consideration,9039.498526,0.161995936,0.178083329,46,5.157432594,11.66655585,45,6,7,3,3816,1,100,196.5108375,2.173913043,0.003871377
12402,42,Female,41094,SEO,Conversion,9485.06357,0.100447347,0.119613052,26,7.714458033,0.593869385,44,2,9,4,1930,1,100,364.8101373,3.846153846,0.004600502
12400,50,Female,99996,SEO,Retention,8735.6006,0.062954415,0.033076967,24,4.640302324,14.34559648,80,19,7,2,2194,1,100,363.9833583,4.166666667,0.001378207
12395,68,Male,91632,SEO,Conversion,203.1302477,0.051743927,0.116026613,47,3.973261946,4.158318882,24,12,0,6,354,1,100,4.321920164,2.127659574,0.002468651
12388,33,Male,86988,SEO,Consideration,1454.339609,0.146789952,0.093479708,37,4.652898969,2.635526799,29,9,3,8,1940,1,100,39.30647592,2.702702703,0.002526479
12383,50,Female,62710,SEO,Retention,4884.148698,0.132875398,0.03637327,17,4.568178631,9.057338477,57,17,9,1,1513,1,100,287.3028646,5.882352941,0.002139604
12381,49,Female,94628,SEO,Awareness,3870.044537,0.103555697,0.106793818,7,9.400747879,13.2715973,70,17,3,3,4535,1,100,552.8635053,14.28571429,0.01525626
12379,24,Male,65370,SEO,Consideration,1062.139179,0.166328591,0.128000555,49,7.982711561,4.132687841,70,17,8,4,3601,1,100,21.67630978,2.040816327,0.002612256
12378,23,Male,38639,SEO,Conversion,4625.382448,0.182847795,0.124131214,6,6.856571094,13.46641591,17,14,6,4,128,1,100,770.8970747,16.66666667,0.020688536
8832,55,Male,83983,SEO,Retention,4828.870058,0.135293675,0.07200159,22,2.366014162,4.031149159,76,5,8,3,4940,1,100,219.4940935,4.545454545,0.0032728
12377,54,Female,130265,SEO,Awareness,9744.104161,0.031468229,0.176842261,46,7.614076835,8.348738953,58,11,7,9,187,1,100,211.8283513,2.173913043,0.003844397
12360,43,Male,128867,SEO,Consideration,1231.875403,0.241044595,0.191368931,13,5.888798292,6.906062588,42,13,0,0,3062,1,100,94.75964638,7.692307692,0.014720687
12346,27,Female,109758,SEO,Conversion,9883.328034,0.112189995,0.114246688,24,5.231451449,1.028841242,18,3,1,1,4999,1,100,411.8053348,4.166666667,0.004760279
12329,52,Male,50889,SEO,Conversion,2025.042098,0.157740922,0.029059004,46,2.2340186,4.58285946,58,13,0,9,3331,1,100,44.0226543,2.173913043,0.000631717
12327,38,Male,108232,SEO,Consideration,2357.886274,0.088195995,0.199470615,47,6.875058505,13.18608734,5,11,0,1,3421,1,100,50.16779306,2.127659574,0.004244056
12326,53,Female,68709,SEO,Awareness,4200.9604,0.152046956,0.137688515,31,5.363288375,6.346019101,30,4,1,2,577,1,100,135.5148516,3.225806452,0.004441565
12312,41,Female,72184,SEO,Retention,8636.041564,0.066092094,0.019431775,45,5.815850666,2.945031496,90,9,3,7,2363,1,100,191.9120348,2.222222222,0.000431817
12300,26,Male,79615,SEO,Retention,3497.954753,0.033324445,0.051168677,20,3.929925483,14.65885161,17,13,5,3,3014,1,100,174.8977377,5,0.002558434
12295,53,Female,27750,SEO,Retention,6397.572585,0.152426994,0.057193446,25,2.993317415,7.775775668,71,0,4,7,4870,1,100,255.9029034,4,0.002287738
12293,54,Male,32018,SEO,Consideration,5269.400793,0.178736756,0.143415529,0,2.540956929,5.640565654,48,2,0,0,2775,0,0,,,
12288,58,Female,31399,SEO,Retention,7037.143516,0.182353993,0.027174289,19,4.822103857,9.257270732,1,12,6,2,1847,1,100,370.3759745,5.263157895,0.001430226
12282,64,Female,71302,SEO,Awareness,3234.398664,0.017841262,0.046095528,8,3.602684791,5.88211234,1,0,5,6,1455,0,0,404.299833,0,0.005761941
8845,18,Male,60075,SEO,Awareness,2668.928303,0.076083754,0.084906914,3,4.255462726,9.806896693,60,7,0,8,4833,1,100,889.6427677,33.33333333,0.028302305
8846,68,Female,113676,SEO,Consideration,8183.894738,0.262914917,0.136530629,16,4.018420948,12.92924048,7,12,6,2,2783,1,100,511.4934211,6.25,0.008533164
12280,58,Female,57410,SEO,Conversion,2112.880777,0.066969036,0.043224354,36,3.466251607,9.860028406,70,9,1,4,309,1,100,58.69113269,2.777777778,0.001200677
8848,30,Female,56370,SEO,Conversion,206.806113,0.081194495,0.055345277,3,9.749771506,1.490281654,62,0,8,3,2684,1,100,68.935371,33.33333333,0.018448426
12277,65,Male,142547,SEO,Conversion,8114.150826,0.097601486,0.080039374,23,9.777837852,7.598918851,61,11,0,6,4518,1,100,352.7891663,4.347826087,0.003479973
8850,18,Male,78185,SEO,Retention,9858.260735,0.030649307,0.196188324,38,1.132846263,14.28565226,64,16,6,3,3168,1,100,259.4279141,2.631578947,0.005162851
12268,38,Male,148357,SEO,Consideration,2899.693101,0.079251665,0.043210456,37,8.768021243,14.38153149,39,19,8,8,2289,1,100,78.37008381,2.702702703,0.00116785
12258,50,Female,94332,SEO,Conversion,2138.950136,0.251545791,0.178438465,35,6.497538169,13.10420296,3,8,2,8,4990,1,100,61.11286103,2.857142857,0.005098242
8853,49,Female,63751,SEO,Awareness,1275.712156,0.056429451,0.029446696,40,8.509201227,8.844412646,9,5,1,3,1216,0,0,31.8928039,0,0.000736167
12257,54,Female,48725,SEO,Awareness,4761.34522,0.08104452,0.171547266,8,2.041006157,9.739106499,79,8,0,5,1460,0,0,595.1681525,0,0.021443408
12248,44,Male,33217,SEO,Retention,3788.131891,0.282809876,0.128429578,10,7.628611157,8.580724867,0,18,1,4,1492,1,100,378.8131891,10,0.012842958
12247,50,Female,143765,SEO,Consideration,3850.780124,0.131819024,0.06667278,2,1.979319815,12.50101591,70,16,4,6,2265,1,100,1925.390062,50,0.03333639
12241,68,Female,45046,SEO,Retention,3101.827444,0.119452301,0.049713343,16,7.17617585,10.9770998,85,14,5,3,4017,1,100,193.8642153,6.25,0.003107084
12228,51,Male,41734,SEO,Retention,8673.211197,0.217379922,0.038555855,21,1.649974726,6.161721299,17,4,1,6,4439,1,100,413.010057,4.761904762,0.001835993
12222,28,Female,36959,SEO,Conversion,6234.072872,0.063654914,0.038973141,45,7.152987291,7.065046838,72,10,9,4,758,1,100,138.5349527,2.222222222,0.00086607
12221,45,Female,55972,SEO,Awareness,7254.022157,0.083025002,0.015726698,38,5.447257524,6.134174721,79,2,8,1,612,0,0,190.8953199,0,0.00041386
12219,61,Female,65963,SEO,Conversion,5347.813128,0.016728763,0.138666331,44,3.061207421,2.998476789,62,18,4,7,4620,1,100,121.5412075,2.272727273,0.003151508
12217,23,Male,122746,SEO,Awareness,9534.090065,0.153715013,0.048952253,41,6.296166319,4.30118525,83,7,6,5,704,1,100,232.5387821,2.43902439,0.001193957
12210,55,Male,26773,SEO,Awareness,3065.93812,0.067230455,0.040088625,34,6.218887283,11.3330078,16,7,9,6,4683,1,100,90.17465059,2.941176471,0.001179077
12196,35,Male,84913,SEO,Retention,5354.331875,0.163142199,0.152437722,6,8.003368925,12.24282286,58,7,9,3,3432,1,100,892.3886458,16.66666667,0.025406287
12195,51,Female,36893,SEO,Consideration,3920.450648,0.292744338,0.060778807,6,7.64654043,0.774563555,66,1,3,4,1250,1,100,653.4084413,16.66666667,0.010129801
12191,35,Male,37875,SEO,Awareness,9009.493855,0.289528832,0.071747561,20,5.750597356,10.8646062,76,11,9,2,3073,1,100,450.4746928,5,0.003587378
12188,30,Male,66205,SEO,Conversion,8781.791306,0.014108216,0.197246105,20,7.748640859,7.335137076,74,4,7,5,3391,1,100,439.0895653,5,0.009862305
12184,32,Female,20420,SEO,Conversion,9937.552537,0.100854753,0.040325648,27,8.205652785,2.289248326,83,2,0,9,2389,1,100,368.0575014,3.703703704,0.001493543
12180,45,Female,25207,SEO,Retention,5286.572701,0.010375805,0.110292524,35,4.048160646,3.035430146,60,17,6,9,4785,1,100,151.0449343,2.857142857,0.003151215
12171,27,Female,122955,SEO,Retention,3521.031653,0.257126192,0.185605467,3,4.283280832,4.954172393,79,15,0,1,4435,0,0,1173.677218,0,0.061868489
8871,64,Male,62320,SEO,Awareness,2175.819902,0.29072193,0.070386994,17,7.452222126,6.010401441,64,1,7,9,3697,1,100,127.989406,5.882352941,0.004140411
12170,27,Female,66815,SEO,Consideration,1717.229466,0.072324268,0.065886457,24,1.434635761,1.760377038,74,19,3,0,1135,0,0,71.55122775,0,0.002745269
12158,58,Female,95948,SEO,Retention,1220.242249,0.267664289,0.092986097,48,7.191030726,5.098035753,39,17,9,1,3783,1,100,25.42171352,2.083333333,0.00193721
12157,34,Female,25279,SEO,Conversion,8162.392766,0.116419282,0.184367791,29,4.991231593,0.672248109,8,8,8,2,1134,1,100,281.4618195,3.448275862,0.00635751
12152,44,Female,142836,SEO,Awareness,5395.08301,0.052689736,0.179907655,12,2.559215818,1.054046756,22,18,3,3,4692,1,100,449.5902508,8.333333333,0.014992305
12149,25,Female,70054,SEO,Awareness,8636.666788,0.043501324,0.197373857,44,6.452150611,9.308510832,89,19,3,0,249,1,100,196.2878815,2.272727273,0.004485769
12148,20,Female,148114,SEO,Awareness,4148.029164,0.236740062,0.072235438,19,1.949887771,5.655933442,7,19,1,7,26,1,100,218.3173244,5.263157895,0.003801865
12143,30,Male,69665,SEO,Retention,3684.042816,0.185376909,0.137367189,10,5.658518296,8.76649052,71,11,0,1,4234,1,100,368.4042816,10,0.013736719
12140,19,Male,37986,SEO,Consideration,2606.175923,0.275115702,0.01478635,35,5.203068954,8.722849747,60,6,2,4,2121,1,100,74.46216923,2.857142857,0.000422467
8880,56,Female,133389,SEO,Conversion,3745.478873,0.10789418,0.019456416,18,5.051934122,8.443302348,39,8,7,9,3450,1,100,208.0821596,5.555555556,0.001080912
8881,55,Female,74435,SEO,Retention,8666.096068,0.112013867,0.036764338,31,9.695501739,9.511594873,2,4,2,6,2065,1,100,279.5514861,3.225806452,0.001185946
12135,34,Male,145191,SEO,Consideration,1382.378472,0.170010779,0.174562692,20,4.232946027,3.001667277,56,18,9,4,3886,1,100,69.1189236,5,0.008728135
12132,33,Male,105421,SEO,Retention,6276.443236,0.076819355,0.028121953,26,4.247745775,4.369268041,18,12,3,5,3102,1,100,241.4016629,3.846153846,0.001081614
12131,55,Female,145234,SEO,Retention,2383.78985,0.284869572,0.013836206,24,8.477905196,4.448171838,73,11,7,2,458,1,100,99.32457708,4.166666667,0.000576509
12119,55,Male,37985,SEO,Retention,4454.462972,0.200744058,0.140779438,33,7.703709926,10.64787755,70,17,3,1,3108,1,100,134.9837264,3.03030303,0.004266044
12114,63,Female,137845,SEO,Awareness,8240.603889,0.175765117,0.030437915,49,9.396626558,6.820148081,14,3,4,8,3769,1,100,168.1755896,2.040816327,0.000621182
8887,47,Female,137028,SEO,Retention,1979.059191,0.169832396,0.082456922,7,8.528490717,11.87475018,88,7,0,8,1197,1,100,282.7227416,14.28571429,0.01177956
12112,26,Female,122716,SEO,Retention,6781.388049,0.179880803,0.112383244,8,8.05109988,11.02515966,49,15,1,2,2046,1,100,847.6735061,12.5,0.014047906
12107,53,Female,44886,SEO,Awareness,9441.660748,0.236130367,0.056423964,10,5.989207714,2.002954364,25,6,9,0,960,1,100,944.1660748,10,0.005642396
12098,18,Female,126759,SEO,Conversion,5396.869168,0.086559629,0.025857135,36,2.199041858,6.127853686,7,10,7,6,3469,1,100,149.9130324,2.777777778,0.000718254
12096,42,Female,29850,SEO,Consideration,8962.663019,0.08668606,0.180174041,3,2.20048462,12.18604339,25,0,3,2,4549,1,100,2987.55434,33.33333333,0.060058014
8892,69,Male,63130,SEO,Awareness,9893.592112,0.249719414,0.089805267,24,4.237667527,0.938106859,31,4,1,8,2633,1,100,412.2330047,4.166666667,0.003741886
12093,20,Female,103017,SEO,Consideration,7455.793148,0.160831834,0.176643458,44,6.988260936,13.39201464,10,6,1,7,3147,1,100,169.4498443,2.272727273,0.004014624
12087,43,Female,52324,SEO,Consideration,5044.919058,0.260940052,0.048588036,25,3.660067512,13.83435357,33,0,4,8,4691,1,100,201.7967623,4,0.001943521
8895,41,Male,44232,SEO,Awareness,2226.421384,0.267058521,0.184818682,35,8.395284873,6.560966983,88,18,5,0,514,1,100,63.61203954,2.857142857,0.005280534
12085,67,Male,79204,SEO,Consideration,3998.243021,0.117669791,0.137217488,29,2.538601229,0.728210954,36,7,1,0,1306,0,0,137.870449,0,0.004731638
12084,36,Female,22794,SEO,Retention,6787.837705,0.140133235,0.050504566,7,8.061834139,3.585776263,72,11,3,8,4615,1,100,969.6911007,14.28571429,0.007214938
12075,29,Female,104403,SEO,Consideration,5010.543998,0.102631216,0.187553817,46,8.978078601,8.529349091,56,8,9,2,587,1,100,108.9248695,2.173913043,0.004077257
12072,59,Female,47281,SEO,Conversion,4983.907516,0.013905596,0.179523787,34,1.234078838,2.219435104,48,7,4,7,3586,1,100,146.5855152,2.941176471,0.005280111
12070,20,Female,81888,SEO,Awareness,2579.19649,0.017457902,0.111142436,16,8.034893807,9.384065894,44,3,5,9,1280,1,100,161.1997806,6.25,0.006946402
12063,33,Female,139456,SEO,Conversion,5303.599757,0.259188088,0.198330906,26,8.765903907,14.47270928,97,19,6,4,2088,1,100,203.984606,3.846153846,0.007628112
12050,34,Female,47122,SEO,Retention,443.9040482,0.186396121,0.099875396,9,6.273389702,3.878655058,97,2,3,6,4654,1,100,49.32267202,11.11111111,0.011097266
12038,64,Male,111202,SEO,Conversion,1054.985226,0.217849752,0.11629946,12,5.997173622,2.590515811,68,12,5,8,1510,1,100,87.9154355,8.333333333,0.009691622
12035,35,Female,120950,SEO,Conversion,7002.340329,0.192376432,0.018499201,20,7.424263101,12.65879185,45,14,1,6,224,1,100,350.1170165,5,0.00092496
12028,28,Male,72204,SEO,Retention,6064.03118,0.205433642,0.121004374,20,2.617836279,8.645689381,39,7,3,0,1033,1,100,303.201559,5,0.006050219
12022,28,Female,57429,SEO,Conversion,8093.25534,0.243089546,0.13654526,1,6.639186541,14.06677643,38,15,6,2,706,1,100,8093.25534,100,0.13654526
12018,49,Female,32578,SEO,Consideration,519.3565022,0.188735789,0.02901537,23,9.857038265,1.778345187,29,9,3,2,4028,1,100,22.58071749,4.347826087,0.001261538
12014,65,Female,41157,SEO,Conversion,1133.594244,0.121707323,0.049512615,6,7.487134738,4.694086047,6,13,8,4,1911,1,100,188.932374,16.66666667,0.008252103
8909,41,Male,124713,SEO,Retention,6994.768584,0.16963772,0.050358907,19,6.316358801,10.46260584,38,6,3,4,3570,1,100,368.1457149,5.263157895,0.002650469
12011,68,Female,108672,SEO,Retention,5202.627926,0.276953235,0.090163149,23,4.790004031,5.553808754,22,1,6,5,2260,1,100,226.2012142,4.347826087,0.003920137
12007,63,Female,40098,SEO,Conversion,9831.593176,0.274187241,0.052728532,12,4.03728854,12.02174567,87,9,3,1,2689,1,100,819.2994313,8.333333333,0.004394044
12006,58,Female,60832,SEO,Conversion,9636.455339,0.181326589,0.028400773,7,8.719407655,3.883624865,63,16,0,9,2991,1,100,1376.636477,14.28571429,0.004057253
12005,37,Male,88056,SEO,Awareness,3191.974236,0.112637986,0.148944461,11,6.774753375,1.713744389,78,17,0,9,778,1,100,290.179476,9.090909091,0.013540406
12003,22,Male,32359,SEO,Awareness,3071.236788,0.107501913,0.110729379,6,5.326192387,6.011786268,15,10,0,6,4459,1,100,511.872798,16.66666667,0.018454897
8915,60,Female,144717,SEO,Conversion,6434.41368,0.250396866,0.044404004,15,2.62229226,2.613422211,62,1,6,0,3223,1,100,428.960912,6.666666667,0.002960267
12000,28,Female,66308,SEO,Consideration,2364.180858,0.115805773,0.142185454,35,6.672910253,11.73005977,72,12,7,2,1957,1,100,67.54802451,2.857142857,0.004062442
11999,38,Female,68330,SEO,Retention,7438.016716,0.149356849,0.169939768,10,2.990051196,1.273044316,74,8,1,6,2781,1,100,743.8016716,10,0.016993977
11997,64,Female,135016,SEO,Awareness,3032.743655,0.135852277,0.190342363,7,9.958293632,8.927657775,32,19,2,3,2550,1,100,433.2490936,14.28571429,0.027191766
11996,62,Female,138859,SEO,Conversion,8841.377811,0.177808711,0.073949448,23,9.031349493,1.624134398,16,9,1,9,4912,1,100,384.4077309,4.347826087,0.003215193
11995,28,Female,21902,SEO,Consideration,6972.618502,0.173292358,0.040132422,6,5.695762646,12.6238174,51,3,1,2,3209,1,100,1162.103084,16.66666667,0.006688737
11994,51,Female,144384,SEO,Retention,6978.695755,0.25601201,0.038596491,26,1.998776796,3.774796805,19,13,5,3,3813,1,100,268.4113752,3.846153846,0.00148448
11993,44,Female,35299,SEO,Awareness,7271.774683,0.148002792,0.122502937,26,3.202073085,10.9595374,7,13,6,9,1566,1,100,279.6836417,3.846153846,0.004711651
11988,22,Male,80436,SEO,Awareness,3389.257864,0.117532321,0.034261198,18,4.304178415,5.381597993,31,10,4,1,346,1,100,188.2921036,5.555555556,0.0019034
11977,52,Female,60409,SEO,Conversion,2304.266113,0.192431064,0.178076148,19,1.816832818,7.18372958,39,14,9,3,2543,1,100,121.2771638,5.263157895,0.009372429
11968,41,Female,69262,SEO,Conversion,789.2631284,0.03289325,0.167374795,44,3.279247736,1.840468867,31,19,5,9,2753,1,100,17.93779837,2.272727273,0.003803973
8926,25,Male,45493,SEO,Retention,9580.333883,0.18104985,0.105205495,7,4.205542897,3.870341253,37,11,6,2,3157,1,100,1368.619126,14.28571429,0.015029356
11966,18,Female,100576,SEO,Conversion,5823.159616,0.267147975,0.135948329,48,7.695937596,2.162665719,18,9,0,8,4456,1,100,121.3158253,2.083333333,0.002832257
11965,68,Male,31091,SEO,Awareness,8559.803878,0.254918828,0.172813213,29,9.69655984,6.152961304,33,18,0,4,1359,1,100,295.165651,3.448275862,0.005959076
11958,63,Female,67830,SEO,Awareness,7479.595963,0.128018701,0.191895711,8,2.244944385,6.134326068,84,9,9,1,4182,1,100,934.9494954,12.5,0.023986964
11953,49,Female,27591,SEO,Conversion,4749.870148,0.06324141,0.146431805,35,5.640388454,11.6182641,91,6,5,3,1951,1,100,135.7105757,2.857142857,0.004183766
11947,39,Female,76971,SEO,Retention,3244.449984,0.198590124,0.174878017,36,1.152753832,7.121209352,89,3,6,4,2854,1,100,90.12361067,2.777777778,0.004857723
11944,30,Male,133741,SEO,Conversion,7984.986759,0.225582208,0.198567101,40,2.769493064,9.099745312,69,17,6,6,4388,1,100,199.624669,2.5,0.004964178
11942,58,Male,29213,SEO,Awareness,8834.129981,0.146416122,0.092777574,8,9.645403977,1.673253012,87,2,5,7,4325,1,100,1104.266248,12.5,0.011597197
11940,22,Female,30834,SEO,Conversion,3451.083817,0.112795862,0.194178031,4,8.994416453,12.18870002,75,7,3,5,4666,1,100,862.7709543,25,0.048544508
11937,65,Female,75406,SEO,Conversion,855.1124657,0.151718518,0.179126989,19,1.450667984,8.927748607,38,1,6,9,777,1,100,45.00591925,5.263157895,0.009427736
11936,49,Female,28727,SEO,Awareness,1433.537529,0.15744603,0.198513401,42,4.29861422,1.606298831,14,4,5,0,4322,1,100,34.13184593,2.380952381,0.00472651
11934,34,Male,34932,SEO,Awareness,7507.257435,0.093858797,0.09400725,22,8.004054191,12.98031692,1,1,8,4,3413,1,100,341.2389743,4.545454545,0.004273057
11930,46,Male,51574,SEO,Awareness,2242.058226,0.240451958,0.172067744,9,3.380196449,14.75577746,59,19,7,3,2835,1,100,249.1175807,11.11111111,0.019118638
11924,40,Male,34028,SEO,Conversion,6285.480413,0.287377757,0.051577663,17,1.026869072,13.67254231,30,1,3,3,1671,1,100,369.7341419,5.882352941,0.00303398
11907,43,Female,62294,SEO,Conversion,5121.053892,0.172588346,0.013643163,17,8.354976395,2.42558991,32,6,2,5,1822,1,100,301.2384642,5.882352941,0.000802539
8941,22,Female,64676,SEO,Conversion,6875.110552,0.081968401,0.070579234,28,3.999219812,3.258704585,67,6,4,1,1424,1,100,245.5396626,3.571428571,0.002520687
11902,41,Male,91250,SEO,Awareness,6691.414159,0.261866194,0.032309048,31,1.303902411,11.92473913,30,16,7,2,4059,1,100,215.8520696,3.225806452,0.001042227
11892,29,Female,96097,SEO,Conversion,1765.497968,0.215978838,0.077565698,45,2.641956616,2.913541731,29,2,0,9,4647,1,100,39.23328818,2.222222222,0.001723682
11891,69,Male,81005,SEO,Conversion,2543.500733,0.173777954,0.1496569,19,3.488410628,1.505575633,51,15,9,6,4975,1,100,133.8684596,5.263157895,0.007876679
8945,39,Male,27101,SEO,Conversion,8343.161526,0.2897614,0.075903776,20,4.123178626,11.93390741,91,8,0,8,1092,1,100,417.1580763,5,0.003795189
11887,22,Female,108732,SEO,Retention,7186.264602,0.167560694,0.188056268,10,9.253171007,3.208941523,20,13,3,1,2179,1,100,718.6264602,10,0.018805627
11885,66,Female,131690,SEO,Conversion,1788.11195,0.065308087,0.062965692,37,7.304789278,11.75690183,0,16,1,0,95,1,100,48.32735,2.702702703,0.001701775
11884,66,Female,134639,SEO,Awareness,9822.27915,0.228476998,0.111053537,9,4.555221262,8.008863522,22,0,6,6,1818,1,100,1091.36435,11.11111111,0.012339282
11872,37,Female,69671,SEO,Conversion,6064.381809,0.226572607,0.010454117,4,6.241985278,14.04454458,62,12,8,3,732,1,100,1516.095452,25,0.002613529
8950,58,Female,56180,SEO,Retention,7861.929038,0.044505895,0.17377466,42,4.09353213,11.85400737,61,3,3,3,1017,1,100,187.1887866,2.380952381,0.004137492
11867,21,Male,85781,SEO,Conversion,3603.675578,0.012653075,0.046165083,32,6.82459368,1.084074828,36,7,5,9,186,1,100,112.6148618,3.125,0.001442659
11864,45,Female,58092,SEO,Retention,2321.826124,0.162751394,0.091241734,17,2.850717771,12.23092394,35,15,7,1,3632,1,100,136.5780073,5.882352941,0.005367161
11847,49,Female,131449,SEO,Awareness,2688.795438,0.023015288,0.049096611,3,2.676400467,1.409930499,70,6,5,5,1139,0,0,896.265146,0,0.016365537
11841,62,Female,110085,SEO,Consideration,6575.530585,0.290044924,0.045805784,10,3.838251129,2.396545853,72,10,1,0,4364,0,0,657.5530585,0,0.004580578
8955,66,Male,138169,SEO,Conversion,7522.696526,0.052246855,0.03092271,1,4.588353923,5.463356165,48,15,7,3,187,1,100,7522.696526,100,0.03092271
11839,53,Male,52160,SEO,Awareness,2739.971452,0.094295603,0.069500629,0,1.272056293,4.219432138,67,0,2,1,1969,0,0,,,
8957,43,Female,149067,SEO,Conversion,6800.081923,0.109926115,0.044026956,14,3.593423174,11.35132812,33,8,0,7,728,1,100,485.7201374,7.142857143,0.003144783
11837,60,Male,145985,SEO,Consideration,8019.04888,0.027723165,0.131884446,18,9.595905527,4.609596103,5,11,0,3,2633,1,100,445.5027156,5.555555556,0.007326914
11836,38,Male,141889,SEO,Retention,7882.253669,0.09519604,0.162922278,11,6.070218,7.762592685,88,16,3,7,2505,1,100,716.5685154,9.090909091,0.014811116
11827,54,Female,20059,SEO,Awareness,8372.402774,0.094529905,0.028737424,14,9.288342596,4.545299629,75,9,3,0,1996,1,100,598.0287696,7.142857143,0.002052673
11822,60,Female,60028,SEO,Conversion,5990.070544,0.01046134,0.154814281,2,1.419980378,3.417180986,38,13,3,6,4115,1,100,2995.035272,50,0.077407141
11817,19,Male,140207,SEO,Conversion,4927.316825,0.226294337,0.067537617,13,5.714311254,9.394182453,17,15,6,6,3408,1,100,379.0243712,7.692307692,0.005195201
8963,39,Female,129034,SEO,Consideration,3863.078573,0.047508783,0.14687479,2,9.391813545,2.114426744,41,8,8,1,3348,0,0,1931.539287,0,0.073437395
11816,57,Male,20925,SEO,Retention,1895.540827,0.179547647,0.090505434,11,6.852668172,1.35295425,52,12,7,6,823,1,100,172.3218934,9.090909091,0.008227767
11810,19,Male,109527,SEO,Consideration,7343.821981,0.067666118,0.086348737,4,2.271974346,11.26751278,64,15,9,0,4077,1,100,1835.955495,25,0.021587184
11800,31,Female,137574,SEO,Conversion,5644.919885,0.082558208,0.041252901,18,3.169763103,12.02515804,48,0,0,6,3619,1,100,313.6066603,5.555555556,0.002291828
11796,68,Male,137529,SEO,Retention,280.9275959,0.218129494,0.013438881,17,2.763904508,7.148180659,45,3,0,8,515,0,0,16.5251527,0,0.000790522
11791,19,Male,140579,SEO,Awareness,6619.906045,0.017066747,0.17188169,13,6.257599896,7.137549985,82,10,1,0,4171,1,100,509.2235419,7.692307692,0.013221668
8969,43,Female,27749,SEO,Retention,3486.135015,0.200121979,0.019787184,40,7.591376982,14.41624042,90,5,3,6,3554,1,100,87.15337538,2.5,0.00049468
11790,56,Female,111380,SEO,Conversion,1160.031112,0.262617028,0.043983716,13,7.035325523,4.127516693,68,1,9,2,2674,1,100,89.23316246,7.692307692,0.003383363
11785,50,Male,87703,SEO,Consideration,7403.486753,0.153194437,0.041589434,36,7.021835154,3.764197006,39,10,7,9,3133,1,100,205.6524098,2.777777778,0.001155262
11779,36,Female,72755,SEO,Awareness,5500.082719,0.03683365,0.036602291,1,8.266750705,6.28433176,11,7,7,5,3764,1,100,5500.082719,100,0.036602291
11776,53,Female,149831,SEO,Awareness,7786.294898,0.069459159,0.182584281,17,3.014052795,1.761422386,76,15,7,1,722,1,100,458.0173469,5.882352941,0.010740252
8974,52,Male,130227,SEO,Conversion,1947.401555,0.295235881,0.041243322,0,2.084130591,13.12959379,99,10,1,0,2294,0,0,,,
11773,21,Male,33851,SEO,Awareness,2213.681409,0.149162607,0.170844605,19,8.160394532,12.0697298,90,3,2,7,4952,1,100,116.5095478,5.263157895,0.008991821
11772,19,Male,22808,SEO,Retention,9610.372423,0.243092947,0.128660839,43,2.449069127,1.20330731,4,0,1,7,2723,1,100,223.4970331,2.325581395,0.002992113
11767,66,Female,83190,SEO,Awareness,6906.811737,0.042639921,0.029088443,33,1.397333865,9.051046757,21,17,8,1,874,0,0,209.2973254,0,0.000881468
